kelime,sıklık
altın,179
zam,75
lira,75
anda,74
gram,71
kira,71
yeni,68
liraya,63
fiyatlar,62
enflasyon,61
fiyatları,56
kurban,52
geçen,50
lir,48
kredi,47
iyi,47
liradan,46
fiyat,45
yüksek,42
olduğu,42
fiyatı,42
başladı,40
düşüş,40
emekli,40
altında,40
tane,39
büyük,38
fazla,38
düşük,37
pahalı,36
para,36
dolar,35
asgari,35
ilk,34
artış,34
yıllık,33
oranı,32
sene,31
başkan,31
erdoğan,31
kilo,31
kartı,31
tam,30
aldım,30
üzerinden,29
milyon,29
nakit,29
temmuz,29
palamut,28
uygun,27
türkiye,27
lazım,27
merkez,27
yükseliş,27
olur,27
kaldı,26
aylık,26
birlikte,25
mesela,24
dikkat,24
özel,23
durum,23
aynı,23
maliye,23
sahipleri,23
ayında,23
milyar,23
bayram,23
değer,23
faiz,23
konut,23
balık,23
yükseldi,22
hiçbir,22
vergi,22
kiracı,22
haber,21
rekor,21
bile,21
olması,21
bakanı,21
geçti,21
memur,21
banka,21
arttı,20
ekonomi,20
başlıyor,20
abi,20
tercih,20
yapılacak,20
maaşı,20
sahibi,20
ceza,20
indirim,19
alışveriş,19
genel,19
hazine,19
verdi,19
düştü,19
bekliyor,19
euro,19
ücret,19
elden,19
durumda,18
allah,18
hayvan,18
karar,18
itibariyle,18
bisiklet,18
ikinci,17
yaklaşık,17
yatırım,17
çeyrek,17
mehmet,17
şimşek,17
aldı,17
tek,17
inşallah,17
maaş,17
sonunda,17
ardından,17
altına,17
önemli,17
çalışma,17
döviz,17
oranında,16
düşünüyorum,16
gidiyor,16
gördü,16
geriledi,16
ödeme,16
sayın,16
liranın,16
artışı,16
yılında,16
normal,15
bence,15
lirayı,15
insanlar,15
geldik,15
bağkur,15
alacak,15
bankası,15
çıktı,15
talep,15
güzel,15
resmi,15
girdi,15
olabilir,14
hareketlilik,14
döndü,14
altının,14
ona,14
ilgili,14
yerini,14
mal,14
küçük,14
kaç,14
aldık,14
ayı,14
uzun,14
ankara,14
ocak,14
çekti,13
dolayı,13
falan,13
isa,13
çıkıyor,13
yarım,13
yılın,13
günler,13
bayağı,13
gözler,13
günlük,13
olduğunu,13
aldınız,13
sayısı,13
seviyesine,13
piyasalar,13
gelir,13
sabit,13
yeniden,13
usta,13
kayıt,13
satış,12
değişiyor,12
ücreti,12
farkı,12
içinde,12
hareketlendi,12
ondan,12
gerçekten,12
alıyorum,12
ortalama,12
haberimizde,12
istanbul,12
hayırlı,12
ladan,12
gerekiyor,12
enflasyonu,12
liralık,12
benim,12
olmaz,12
alım,12
geçiş,12
sonu,12
sosyal,12
kilosu,12
doğum,12
düşüşe,12
olsa,12
kiralık,12
fiyatlarındaki,12
savunma,12
başkanı,11
otomobil,11
almak,11
hareketli,11
söz,11
hangi,11
takip,11
tersine,11
yakın,11
araç,11
doğru,11
türkiyede,11
önceki,11
ekonomik,11
kişi,11
düşünüyoruz,11
parti,11
ucuz,11
ssk,11
gözü,11
yapacak,11
gelen,11
seyirciler,11
hemen,11
tekrar,11
diyelim,11
haftaya,11
alıyor,11
geçtiğimiz,11
sonrası,11
üzerinde,11
yurt,11
yemek,11
olanlar,10
üzerine,10
geri,10
internet,10
piyasa,10
lik,10
sayılı,10
yaptı,10
bakalım,10
baş,10
eski,10
mümkün,10
kaybetti,10
gerçek,10
herhalde,10
zor,10
bankasının,10
kabul,10
orta,10
herkes,10
kanal,10
vallahi,10
sözleşme,10
kuzu,10
seviyesinde,10
fiyatlarında,10
hurma,10
ankarada,10
ücrete,10
itibaren,10
otoyol,10
işlem,10
sert,10
domates,10
tarafında,10
kartla,10
istanbulda,9
gel,9
farklı,9
hayır,9
yapıyor,9
piyasasında,9
konusu,9
satışlar,9
neler,9
fark,9
fiyatlara,9
fiyatların,9
altını,9
oranları,9
inşaat,9
destek,9
kurbanlıklar,9
ayda,9
edilen,9
satıldı,9
alan,9
mücadele,9
buğday,9
saati,9
bilmiyorum,9
rakam,9
enflasyonla,9
arasındaki,9
pazar,9
satılıyor,9
memnun,9
enflasyonun,9
piyasalarda,9
artışın,9
önümüzdeki,9
kök,9
kart,9
süt,8
yükseliyor,8
aynen,8
konuştu,8
başka,8
net,8
dönemde,8
kimse,8
alacağım,8
alırım,8
genelde,8
varsa,8
bazen,8
ticaret,8
bakanlığı,8
yıla,8
boş,8
aracı,8
detaylar,8
buradan,8
ilçe,8
kalıcı,8
olunca,8
büyükbaş,8
ton,8
civarında,8
haziran,8
dolara,8
emeklilerin,8
yönelik,8
tarihi,8
ulaştı,8
sanal,8
artıyor,8
etsin,8
bayramın,8
buldu,8
yaşandı,8
erken,8
haftada,8
tuttu,8
isteyenler,8
bilet,8
ilan,8
pek,8
gördük,8
yana,8
çocuk,8
bütün,8
günü,8
vallah,8
beklentimiz,8
alakalı,8
kırmızı,8
dana,8
öncesi,8
yardımcısı,8
ara,8
yapılması,8
sınırı,8
kiracılar,8
devlet,8
sahiplerinin,8
yazık,8
edildi,8
katkı,8
yürürlüğe,8
cezası,8
uzmanlar,8
milli,8
borcu,8
limiti,8
kısa,8
tezgahlarda,8
kesilecek,8
kararı,8
hamsi,8
karavan,8
mevsimi,7
dondurma,7
açıldı,7
maalesef,7
kolay,7
hale,7
rüzgar,7
ciddi,7
fiyatlarda,7
tarih,7
cevabı,7
trilyon,7
ayakkabı,7
alırken,7
buraya,7
kimi,7
fatih,7
kapalı,7
bakacağız,7
arada,7
istanbulun,7
ila,7
ekonomisi,7
üst,7
bayramı,7
düşmüş,7
haneli,7
ele,7
yaptık,7
zammı,7
demek,7
faiş,7
hızla,7
hızlı,7
olursa,7
kala,7
tye,7
kötü,7
dönem,7
bizi,7
sürecek,7
yüzden,7
sona,7
chp,7
taban,7
vall,7
sürdü,7
ediyoruz,7
evi,7
kendim,7
gereken,7
kesinlikle,7
yönlü,7
süreçte,7
aralığında,7
üstüne,7
edilecek,7
hurması,7
yönetimi,7
payı,7
aralık,7
günlerde,7
attı,7
zamanlarda,7
eğitim,7
vadeli,7
kazanıyor,7
tespit,7
güvenli,7
alınacak,7
online,7
politika,7
ediyorum,7
hizmet,7
düğün,7
kuru,7
market,7
sanayi,7
kış,7
caddesi,7
dondurmanın,6
şeker,6
top,6
topu,6
liraydı,6
tasarruf,6
gündeminde,6
grup,6
dahil,6
gitmek,6
yerine,6
yapıyoruz,6
alıyoruz,6
kırdı,6
yapıyorum,6
sebze,6
yoğun,6
türk,6
politikası,6
dönüyor,6
büyüme,6
istihdam,6
bayramına,6
mecbur,6
kararını,6
yukarı,6
yol,6
başlayan,6
den,6
başladık,6
geride,6
ayın,6
düşmesi,6
sattık,6
haziranda,6
cumhuriyet,6
şart,6
dünyanın,6
pazarlıklar,6
direkt,6
alıcısını,6
hayat,6
dezenflasyon,6
yoktu,6
bitti,6
laya,6
müşteri,6
bekliyoruz,6
tatil,6
otobüs,6
rahat,6
almıştım,6
aya,6
sıkıntı,6
sana,6
şükür,6
özgür,6
akşamlar,6
emekliler,6
emeklilerine,6
gelmedi,6
emeklilere,6
isterse,6
çık,6
vurgusu,6
evde,6
gelişmeler,6
veriyor,6
ayrı,6
alındı,6
düzenleme,6
yapılıyor,6
kaydedildi,6
trendi,6
altındaki,6
olmuyor,6
ana,6
bakan,6
muhtemelen,6
cevap,6
refah,6
ücretle,6
cumhurbaşkanı,6
vatandaş,6
eskiden,6
mağdur,6
sürüyor,6
enflasyondaki,6
rakamlar,6
fahiş,6
oluyordu,6
geliri,6
gazetede,6
köprü,6
ücretleri,6
görebiliriz,6
dijital,6
dışı,6
ayına,6
puan,6
yılı,6
kiralar,6
yılda,6
faizi,6
misiniz,6
kartıyla,6
sipariş,6
dönemi,6
fırsatı,6
fiş,6
amerika,6
trump,6
istiklal,6
yaz,5
gösterdi,5
sezonu,5
artan,5
seneye,5
geçiyor,5
kalan,5
ibb,5
bütçesine,5
piyasası,5
sıfır,5
temmuzdan,5
gelecek,5
güvenlik,5
elektronik,5
birçok,5
lirayla,5
sürekli,5
yerde,5
sultan,5
kar,5
beklentisi,5
edeceğiz,5
büyüdü,5
ekonomide,5
bayrama,5
ayrıntılar,5
başına,5
gözdesi,5
küçükbaş,5
aşağı,5
arz,5
ekonomiye,5
mutlaka,5
seçim,5
gelince,5
mayıs,5
rakamları,5
çevrildi,5
emeklileri,5
değerlendirdi,5
artışla,5
sonrasında,5
şeye,5
baklavanın,5
normalde,5
neredeyse,5
nedeniyle,5
etkiledi,5
olmak,5
azaldı,5
bekleniyor,5
pazarın,5
ağırlığında,5
alıcı,5
erdoğanın,5
enflasyonda,5
anlattı,5
pahalılığı,5
toplam,5
bulduk,5
sıkı,5
araya,5
kişilik,5
fiyatını,5
aşırı,5
bak,5
diyebiliriz,5
şimdiden,5
bakanlık,5
seferler,5
önceden,5
saatlik,5
kuruştan,5
merkezinden,5
karşınızdayız,5
ayrıntılarla,5
alışverişi,5
ödenecek,5
sınırlı,5
fiyata,5
musunuz,5
türkiyenin,5
gününde,5
kesim,5
kesin,5
değişmedi,5
dün,5
genelinde,5
çalışan,5
düşer,5
kurları,5
piyasada,5
güldürdü,5
ons,5
gerçekleşti,5
nedeni,5
çıkacak,5
yıldır,5
peygamber,5
olacağını,5
dışında,5
zammında,5
içerisinde,5
amacı,5
masaya,5
ilginç,5
fırsat,5
kiracıyı,5
üniversite,5
sezon,5
kirayı,5
istiyorum,5
tarafından,5
ücretlerine,5
yükseltildi,5
öğretmen,5
harekete,5
uygulanacak,5
tamamen,5
yapmak,5
duyurdu,5
vadede,5
piyasalardaki,5
aştı,5
ağustos,5
gayrimenkul,5
sonuçta,5
gıda,5
taze,5
kışlık,5
işsizlik,5
fatura,5
üzerindeki,5
ptt,5
olmayacak,5
sever,5
severim,5
bal,5
antalya,5
alanya,5
süper,5
okulların,5
tahmin,5
caddeleri,5
kat,4
havalar,4
fiyatlarımız,4
sebebi,4
elimizdeki,4
bulunmuyor,4
etmek,4
milletin,4
yaklaştı,4
bayiler,4
kampanya,4
araçlarda,4
denk,4
civarı,4
gayet,4
makul,4
araçları,4
arası,4
almaya,4
ürünleri,4
mısınız,4
çoğu,4
şeyi,4
bunları,4
ihtiyacı,4
hepsini,4
internetten,4
zamanlar,4
gece,4
sabah,4
kuyumcu,4
nereden,4
adı,4
çıkabiliyor,4
zirve,4
güçlü,4
büyümeye,4
verilerini,4
böylece,4
çeyrekte,4
hayvanı,4
diyorlar,4
kurbanlıkların,4
yanında,4
pazarlarındaki,4
tamam,4
yaşını,4
doldurmuş,4
yumuşama,4
yakışmaz,4
fiyatlarına,4
yılının,4
başlarda,4
tosun,4
açıklandı,4
zirveyi,4
bazda,4
yansıdı,4
pahalıydı,4
zamla,4
veriler,4
düşecek,4
öte,4
yandan,4
kabine,4
toplantısı,4
açıklamada,4
baklava,4
öncesinde,4
beklenen,4
biliyorsunuz,4
olmazsa,4
biliyoruz,4
görüldü,4
zarar,4
kapış,4
değeri,4
düşüşü,4
satışları,4
güne,4
çadır,4
sırasında,4
kıran,4
hadi,4
razı,4
tanesini,4
bakıyorum,4
başı,4
canlı,4
veriyoruz,4
bey,4
alacağız,4
tlden,4
pazarının,4
programı,4
geçmişte,4
haneye,4
olacaktır,4
teşekkür,4
ederim,4
tutuldu,4
verdim,4
söyleyeyim,4
söyle,4
yaşında,4
yerinde,4
bakıyoruz,4
neye,4
geçmiş,4
verdik,4
adam,4
kuruş,4
yolunu,4
gidiyoruz,4
oraya,4
yoğunluk,4
olmadı,4
katıldı,4
maliyeti,4
maliyet,4
hesaplara,4
saatine,4
sıra,4
şeyler,4
emekliye,4
ekibi,4
izini,4
yayınlandı,4
geldiği,4
bununla,4
geçerli,4
beraber,4
hangisini,4
ortak,4
abim,4
duruma,4
onları,4
eve,4
hele,4
hanım,4
ittifakına,4
demokratları,4
tepki,4
gündeme,4
önünde,4
randevu,4
sahiplerini,4
kalabalık,4
konuda,4
devreye,4
işe,4
annenin,4
anne,4
ettim,4
süre,4
avrupa,4
kademeli,4
azından,4
kiraya,4
yükselişe,4
piyasanın,4
gümüş,4
tarafta,4
trendine,4
değerine,4
yatırımcısının,4
değerli,4
seviyesi,4
sürpriz,4
haftalarda,4
kuşbaşı,4
nedir,4
ettiği,4
alınan,4
yalçın,4
görüşme,4
olacağız,4
çalışanların,4
hükümette,4
süreç,4
mücadeleyi,4
türlü,4
zamlı,4
sgk,4
düzenlemenin,4
insan,4
sahibiyle,4
tüfeğe,4
bahçeli,4
meclis,4
yatırıldı,4
vedat,4
olumlu,4
arkadaşlar,4
konutta,4
bitmesine,4
mahkemelik,4
artacak,4
keyfi,4
kiracılara,4
uygulamanın,4
kara,4
peşin,4
dair,4
sistemi,4
bulmak,4
park,4
noktaları,4
çöp,4
kutusuna,4
kullanıyordu,4
gerekir,4
kiralamak,4
sorunu,4
tıkır,4
istasyonlarda,4
istasyon,4
senedir,4
oturuyorum,4
bisikletlerin,4
söylüyor,4
gelmiş,4
miktar,4
değişim,4
luk,4
önüne,4
sonuç,4
vurguladı,4
cumhurbaşkanlığı,4
göstergeler,4
meclise,4
tüketici,4
galericiler,4
vade,4
bağlı,4
eleman,4
dayandı,4
kazandırıyor,4
haftayı,4
fiyatlama,4
daire,4
ustanın,4
olmasın,4
yakından,4
artışları,4
edevlet,4
kiracının,4
elektrik,4
doğalgaz,4
yapmalı,4
alışverişlerde,4
konu,4
eylülde,4
bölgede,4
başkanlık,4
ihracat,4
üzüm,4
biber,4
eylül,4
çift,4
istikrarı,4
herhangi,4
ödeyecek,4
kaldığı,4
karşıya,4
gezi,4
yükselişler,4
rakı,4
cumhuriyeti,4
kripto,4
stabil,4
afiyet,4
çekme,4
harcama,4
uygulama,4
giyim,4
servis,4
değişti,4
kırıkkale,4
delice,4
üzeri,4
başkanlığında,4
değişiklik,4
demiryolu,4
dengeler,4
satılık,4
ıspanak,4
soğan,4
elveda,4
artışına,4
abd,4
seçimlerinin,4
düşüşler,4
yapacaklar,4
karahan,4
yönü,4
çinekop,4
otur,4
toplantı,4
kirası,3
gösteriyor,3
personel,3
fiyatına,3
temel,3
kiraları,3
oldukça,3
kamuda,3
belediye,3
basın,3
şunu,3
ister,3
yerel,3
kurum,3
haklı,3
hoş,3
bakın,3
almayı,3
yapıyorlar,3
artı,3
imkanı,3
zorunlu,3
noktasına,3
inanılmaz,3
yapar,3
kozmetik,3
kıyafet,3
eşya,3
ikiye,3
malzemeler,3
dışındaki,3
akşam,3
saatleri,3
ediliyor,3
olabiliyor,3
ilçeye,3
semt,3
ortaya,3
geliyorum,3
gezip,3
arıyor,3
mahalle,3
fiyatlarını,3
burası,3
altınımız,3
çarşı,3
çarşıda,3
kuyumcularda,3
ucuza,3
satıyoruz,3
serbest,3
bileziğin,3
çeyreğinde,3
işliyor,3
sektörü,3
bilgi,3
nelere,3
etmeliyiz,3
hayvanlar,3
hayvanımız,3
pazardaki,3
kurbanlık,3
gider,3
pay,3
vermek,3
filan,3
artmış,3
olmasına,3
hayvanın,3
olduğuna,3
başlar,3
konuşmasında,3
sürecine,3
hedefini,3
sorununu,3
istiyorlar,3
pazarlık,3
yükselen,3
yla,3
noktayı,3
açıklanan,3
bunların,3
emeklilerinin,3
ydi,3
emeklisi,3
dış,3
ikramiyeleri,3
hesaplarına,3
bereket,3
emek,3
girecek,3
sizin,3
fıstığa,3
sattığımız,3
rağmen,3
hepimiz,3
olduğumuz,3
yemiş,3
elbette,3
zamlandı,3
kontrol,3
kazanç,3
bekleniyordu,3
getirdi,3
varan,3
başlandı,3
döneminde,3
paranın,3
firmalar,3
alanlar,3
yapacaklarını,3
ilgi,3
yere,3
dünyada,3
almıştı,3
köprüsü,3
kırana,3
yaşanıyor,3
onlardan,3
bütçeye,3
gelinen,3
önceliğimiz,3
dönemin,3
düşürmek,3
yineledi,3
kurbanını,3
çalışıyor,3
dedim,3
kapattık,3
yolu,3
yerleri,3
durmuyor,3
bakıyor,3
başta,3
tarafı,3
dört,3
birden,3
pazarında,3
hız,3
dan,3
şurada,3
hareket,3
and,3
kiloya,3
zamanda,3
doldu,3
gidiyorum,3
tekirdağdan,3
gidiyorsun,3
hal,3
erkenden,3
bulabildiniz,3
firma,3
beklediği,3
eleştirdi,3
zorunda,3
yapacağını,3
yeri,3
verilecek,3
kapsamında,3
şehirlerarası,3
getirildi,3
baz,3
uygulaması,3
fiyattan,3
yaparız,3
anayasa,3
besiciler,3
bunda,3
pazarda,3
yüzleri,3
bayramının,3
hızlandı,3
satıp,3
malımız,3
oğlu,3
eder,3
evden,3
düşünmüyorum,3
olmasını,3
istedi,3
ilişkin,3
küresel,3
satılan,3
düşmesini,3
sakin,3
gitti,3
ortam,3
birinci,3
zamandan,3
azalan,3
alarm,3
verilen,3
izni,3
ediyorlar,3
kullanıldığı,3
takdirde,3
durumu,3
devirde,3
artırılması,3
masada,3
ikiz,3
kirada,3
kişinin,3
dediği,3
piyasaya,3
haliyle,3
sonraki,3
aylarında,3
yüzünü,3
düşmeye,3
ayından,3
sefer,3
günleri,3
yüzü,3
etin,3
uzmanlara,3
önlemek,3
işine,3
kıyasla,3
dediğimiz,3
trafik,3
kuruldu,3
halk,3
karatepe,3
sözü,3
zamdan,3
tarım,3
vergide,3
paylaştı,3
ettik,3
artışa,3
kapıya,3
getirilen,3
bakanlığın,3
sorusuna,3
göz,3
olmalı,3
yeter,3
istekleri,3
düzenli,3
yapılmalı,3
beklenti,3
çalışıyoruz,3
esas,3
tutmak,3
verilere,3
enflasyonunun,3
bitiyor,3
kiracıları,3
kiracıların,3
sanırım,3
etkileyecek,3
formül,3
sevindirdi,3
söylüyorum,3
konuları,3
cumhur,3
buyurun,3
merak,3
ilerleyen,3
ihtimalle,3
soralım,3
savaş,3
bulacak,3
işler,3
kir,3
alıyorsunuz,3
kirasını,3
gerek,3
kaldırıldı,3
ekleniyor,3
noterden,3
ebike,3
projesi,3
isbike,3
kullanıyorum,3
işim,3
sağlamak,3
hayatımıza,3
kişiler,3
bisikletini,3
gücüne,3
gözükmüyor,3
yapılmamış,3
doğrultusunda,3
yaşanmadı,3
geçmişti,3
belirlendi,3
avantajlı,3
bugüne,3
artacağını,3
işaret,3
maaşının,3
başlattı,3
talimat,3
maaşına,3
lük,3
hedefleniyor,3
vermeye,3
vurgulandı,3
süredir,3
bakım,3
kaldırılmıştı,3
talip,3
bankacıdan,3
raporun,3
kaynakçılar,3
gelsin,3
gidip,3
anlık,3
ilgilendiren,3
ağustosta,3
çıkarıldı,3
grubunda,3
bugünden,3
üzere,3
köprüsünden,3
otomobiller,3
izmir,3
rekorlar,3
liman,3
görüyor,3
krizi,3
ustaların,3
dudak,3
istiyor,3
önlenecek,3
göze,3
vergisini,3
ülke,3
kararla,3
dışından,3
türkiyeden,3
mantıklı,3
karşılayacak,3
yönetimini,3
negatif,3
meyveler,3
fasulye,3
evlilik,3
deprem,3
oran,3
cevdet,3
yılmaz,3
ten,3
azalarak,3
haftalık,3
dar,3
gelirli,3
maliyetine,3
gaz,3
düzenlemede,3
tahsil,3
zorunluluğu,3
gelmesi,3
usulsüzlük,3
örneğin,3
vermem,3
işletmeler,3
bankaları,3
kazandı,3
baktığınız,3
hitap,3
yaşam,3
piyasayı,3
deniz,3
bol,3
havaların,3
ver,3
ikisini,3
balığı,3
hamsinin,3
mobil,3
lüks,3
kalite,3
içindeyiz,3
masası,3
kullanmıyorum,3
kartlı,3
çay,3
kullanmak,3
teslim,3
memurları,3
tutarı,3
teknoloji,3
parayı,3
verdiğini,3
servisçiler,3
kalacak,3
otoyolu,3
uraloğlu,3
olanlardan,3
kesinti,3
noktada,3
kanun,3
teklifi,3
etmeye,3
ekim,3
toplandı,3
kurul,3
toplantıda,3
kullanılacak,3
dükkan,3
kurlarında,3
fiyatlarının,3
evler,3
tespitte,3
salatalık,3
nar,3
veliler,3
okullar,3
donald,3
trumpın,3
fedin,3
seviyesinin,3
tamamlayabiliriz,3
pozitif,3
yavaş,3
sarı,3
palamuta,3
kapatan,3
düşüşle,3
jeopolitik,3
etkili,3
seviyesindeydi,3
kontrat,3
kurumundan,3
etinde,3
kiraların,3
ilçeler,3
listede,3
kadıköy,3
bugünkü,3
tadını,2
kaçırdı,2
cep,2
istanbuldaki,2
farklılık,2
bölgelerde,2
esnafı,2
yapabilmek,2
belirledi,2
elimdeki,2
yapabiliriz,2
giderler,2
ilçede,2
yansıyor,2
öncelikle,2
eyüp,2
sayıştayın,2
kuruluş,2
yıldönümünde,2
uyardı,2
hedefinde,2
bütçesinden,2
romaya,2
turu,2
ayakta,2
başlatılan,2
savurganlık,2
bulundu,2
isterim,2
olamaz,2
kamu,2
chpli,2
atamalarıyla,2
kişisel,2
çoluk,2
reklam,2
isteyen,2
sizi,2
ilgilendiriyor,2
gelirse,2
durgun,2
olmasından,2
günlerini,2
yaşıyor,2
satmak,2
getirmiş,2
araçların,2
alınması,2
paket,2
otomatik,2
nokta,2
durma,2
gelme,2
derecede,2
rakamlarda,2
geldim,2
bandında,2
kırdık,2
evin,2
okul,2
mutfak,2
katlandı,2
makyaj,2
şeyleri,2
bildiğim,2
alışverişimi,2
alışverişler,2
meyvelerde,2
yaşındaki,2
ali,2
uygulamalar,2
ter,2
halkının,2
geleneksel,2
ilçeden,2
bulabiliyor,2
yaptığımız,2
gazi,2
bayrampaşada,2
ayar,2
esnafa,2
bizden,2
tedarik,2
sebebiyle,2
amacıyla,2
istediği,2
şeylerde,2
ekonomiden,2
sektörünün,2
çarklar,2
program,2
kurumu,2
kaydetti,2
üste,2
büyümüş,2
izledi,2
dönemine,2
ilave,2
dengelenme,2
edeceğini,2
vatandaşın,2
mesajı,2
istanbula,2
giriş,2
hisse,2
düşüyor,2
bismillah,2
paşa,2
olaraksa,2
vereceğiz,2
yapalım,2
bütçemiz,2
bilmiyoruz,2
etmeli,2
kuyruk,2
etmemiz,2
açtığımızda,2
çıkmış,2
siyasette,2
değindi,2
verilmesi,2
projenin,2
etse,2
sahip,2
çözeceğiz,2
oranlarını,2
koymak,2
maşallah,2
yetmiyor,2
kötüsü,2
temmuzdaki,2
netleşmeye,2
mayısta,2
başlayacağı,2
şampiyonu,2
pazara,2
mevsim,2
geçişi,2
patlıcan,2
yerli,2
amasya,2
verilerinde,2
alacakları,2
düşüşün,2
artıya,2
rezerv,2
dolarlık,2
versin,2
takvimi,2
ikramiyesi,2
sandığı,2
yatacak,2
cebime,2
cebe,2
eroğan,2
petrol,2
rekorunu,2
yeşil,2
antep,2
isyan,2
baklavaya,2
üreticileri,2
fıstık,2
hesap,2
öncesine,2
önü,2
alınamıyor,2
maliyetleri,2
dahi,2
hala,2
edilmesi,2
metaverse,2
zararı,2
saraylar,2
arsa,2
buralarda,2
başladılar,2
dünyadaki,2
düşmesiyle,2
yalılar,2
karış,2
parsel,2
metav,2
satın,2
bizde,2
şehitler,2
patates,2
bölge,2
doları,2
yönünde,2
yaklaştıkça,2
pazarlarında,2
alıcılar,2
henüz,2
alacaksın,2
aralığı,2
civarda,2
yaklaşmasıyla,2
satışa,2
koç,2
satışlarımız,2
sürü,2
ağırlığındaki,2
ihracatçılar,2
döneme,2
indirdi,2
aktörü,2
sürecin,2
yükselecektir,2
beğendiniz,2
anlaşacağız,2
kardeşim,2
anlaşır,2
geldiniz,2
dakikada,2
eller,2
senin,2
yap,2
erkek,2
hayvanlarda,2
gözde,2
getirdik,2
istiyoruz,2
ufak,2
kurbanlığı,2
bulmanın,2
ayrıca,2
taşıyor,2
yoğunluğu,2
verildi,2
hay,2
satık,2
gündüz,2
indirime,2
satmış,2
getirdim,2
sattım,2
büyüğü,2
şampiyon,2
fiyatıyla,2
alanlara,2
otobüsler,2
genelgesiyle,2
konuldu,2
zonguldak,2
yolculuk,2
nişan,2
hareketliliği,2
vakit,2
biletler,2
çağı,2
biletlerimizi,2
kalanlar,2
katına,2
eskiye,2
buç,2
nasıldı,2
telaşı,2
edirneden,2
araçlarımız,2
rahatlık,2
izmirde,2
keşkek,2
verdiler,2
sonuna,2
ikramiyeler,2
yatmaya,2
başlıyoruz,2
torunlar,2
ikramiye,2
söyleyim,2
yatırsın,2
tabi,2
eşim,2
yanı,2
sporcular,2
gören,2
görüyorum,2
almadan,2
başladım,2
gideceğim,2
indirimin,2
ulaştırmadan,2
tebligat,2
başlayacağız,2
yasalaşması,2
biletinde,2
uğradı,2
dediler,2
martta,2
genelgeye,2
uymuyor,2
tavan,2
uyguluyoruz,2
yasal,2
olmı,2
laım,2
indirimli,2
göstermesi,2
